run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20230707-14:12:34-40377,runattr,,,configname,General,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,datetime,20230707-14:12:34,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,datetimef,20230707-141234,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,experiment,General,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,inifile,omnetpp.ini,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,iterationvars,"$0=""avg""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,iterationvarsd,avg,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,iterationvarsf,avg-,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,measurement,"$0=""avg""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,network,flora.simulations.satellitewired.FLoRaSatNetworkWired,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,processid,40377,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,repetition,0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,replication,#0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,resultdir,results,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,runnumber,0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,runattr,,,seedset,0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,image-path,../../images:../../../inet4.3/images,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,network,flora.simulations.satellitewired.FLoRaSatNetworkWired,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,sim-time-limit,1000s,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,simtime-resolution,-11,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.vector-recording,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,rng-class,cMersenneTwister,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.ipv4Delayer.config,"xmldoc(""cloudDelays.xml"")",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.LoRaMedium.pathLoss.typename,FreeSpacePathLoss,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.LoRaMedium.propagation.typename,DtSIoTPropagation,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.LoRaMedium.**.maxTransmissionDuration,4s,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.LoRaMedium.**.minInterferenceTime,0s,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.displayAddresses,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.visualizer.*.radioVisualizer.displayAntennaLobes,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.visualizer.*.dataLinkVisualizer.displayLinks,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.visualizer.*.mobilityVisualizer.displayMovementTrails,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.visualizer.*.mobilityVisualizer.movementTrailLineWidth,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.visualizer.*.mobilityVisualizer.trailLength,3000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.nrOfGW,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.loRaGW[*].**.initFromDisplayString,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.separateTransmissionParts,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.separateReceptionParts,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.antenna.gain,12dB,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.antenna.maxGain,12dB,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.antenna.minGain,1dB,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.antenna.beamWidth,120deg,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.antenna.mobility.offsetHeading,120deg,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.radio.iAmGateway,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.mac.classUsed,"""A""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.mac.beaconTimer,128,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.mac.pingNumber,4,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].LoRaGWNic.mac.typename,RESSIoTSatelliteMac,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].LoRaNic.mac.typename,RESSIoTNodeMac,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.loRaGW[*].numUdpApps,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.loRaGW[*].packetHandler.destAddresses,"""networkServer""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.loRaGW[*].packetHandler.destPort,1000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.loRaGW[*].packetHandler.localPort,2000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].mobility.faceForward,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].mobility.updateInterval,20s,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.baseYear,20,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.baseDay,0.8194444,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.satName,"""FLoRaSat""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.planes,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.satPerPlane,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.epochYear,20,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.epochDay,0.8194444,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.eccentricity,0.000001,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.inclination,98,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[*].NoradModule.altitude,600,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[0].NoradModule.raan,335,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[0].NoradModule.meanAnomaly,335,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaGW[0].*.satIndex,0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.nrOfNodes,10,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.numberOfPacketsToSend,0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.timeToFirstPacket,0s,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.timeToNextPacket,"max(30s, exponential(180s))",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.alohaChannelModel,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.usingAck,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.initialLoRaCF,868MHz,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.initialLoRaBW,125 kHz,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.initialLoRaTP,14dBm,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.initialLoRaSF,10,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.initialLoRaCR,4,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.payloadSize,10B,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.initFromDisplayString,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.evaluateADRinNode,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].LoRaNic.mac.classUsed,"""A""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].*.radio.separateTransmissionParts,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].*.radio.separateReceptionParts,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].*.radio.radioMediumModule,"""LoRaMedium""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].**.energySourceModule,"""IdealEpEnergyStorage""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""energyConsumptionParameters.xml"")",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].mobility.radius,15.0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].mobility.centerLatitude,-16.0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.loRaNodes[*].mobility.centerLongitude,-55.0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,**.nrOfGS,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[*].groundForwarder.numUdpApps,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[*].groundForwarder.destAddresses,"""networkServer""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[*].groundForwarder.destPort,1000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[*].groundForwarder.localPort,2000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[*].groundForwarder.indexNumber,0,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[0].mobility.latitude,38.7137,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[0].mobility.longitude,-9.1392,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.groundStation[0].cityName,"""Lisboa""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.numApps,1,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.**.evaluateADRinServer,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.**.WorkWithAck,true,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.app[0].typename,LoRaNetworkServerApp,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.app[0].destAddresses,"""groundStation[0]""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.app[0].destPort,2000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.app[0].localPort,1000,,,,,,,,,,,
General-0-20230707-14:12:34-40377,config,,,*.networkServer.app[0].adrMethod,"""avg""",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:count,,,2,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:count,title,"packet pulled, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:sum(packetBytes),,,36,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPulled:sum(packetBytes),title,"packet pulled, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,,,2,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,recordingmode,max,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:max,type,int,,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,,,0.8205316697388,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,queueLength:timeavg,type,int,,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:count,,,3,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:count,title,"packet pushed, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:sum(packetBytes),,,54,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetPushed:sum(packetBytes),title,"packet pushed, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.mac,numRTSPacketsSent,,,18,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,,,20,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,source,LoRaTransmissionCreated,,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.receiver,numCollisions,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.receiver,rcvBelowSensitivity,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.energyConsumer,totalEnergyConsumed,,,0.89107785111661,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,,,-0.89107785111661,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,interpolationmode,linear,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,recordingmode,last,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,source,residualEnergyCapacityChanged,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,title,"Residual energy capacity, last",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,radioMode:count,,,136,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,radioMode:count,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,radioMode:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,radioMode:count,source,radioModeChanged,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,radioMode:count,title,"Radio mode, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,receptionState:count,,,188,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,receptionState:count,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,receptionState:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,receptionState:count,source,receptionStateChanged,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,receptionState:count,title,"Radio reception state, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,transmissionState:count,,,80,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,transmissionState:count,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,transmissionState:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,transmissionState:count,source,transmissionStateChanged,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].LoRaNic.radio,transmissionState:count,title,"Radio transmission state, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,Longitude,,,-54.583697999641,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,Latitude,,,-17.014389941004,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,receivedAck,,,1,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,finalTP,,,14,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,finalSF,,,10,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,sentPackets,,,3,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,receivedAckPackets,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,receivedADRCommands,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,LoRa_AppPacketSent:count,,,3,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,LoRa_AppPacketSent:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[0].SimpleLoRaApp,LoRa_AppPacketSent:count,source,LoRa_AppPacketSent,,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.loRaNodes[1].LoRaNic.mac.queue,packetPulled:count,,,6,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[1].LoRaNic.mac.queue,packetPulled:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[1].LoRaNic.mac.queue,packetPulled:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.loRaNodes[1].LoRaNic.mac.queue,packetPulled:count,title,"packet pulled, count",,,,,,,,,,,
