run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac.queue,packetRemoved:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,simulated time,,,303.85951503675,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,full-duplex,,,1,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,frames/sec sent,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,frames/sec rcvd,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,bits/sec sent,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,bits/sec rcvd,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,rx channel idle (%),,,100,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,rx channel utilization (%),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:count,title,"pause units received, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:sum,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPausePkUnits:sum,title,"pause units received, sum",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:count,title,"pause units sent, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:sum,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPausePkUnits:sum,title,"pause units sent, sum",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:count,source,packetSentToLower,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:count,title,"packets transmitted, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:count,source,packetReceivedFromUpper,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:count,title,"packet bytes from higher layer, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetReceivedFromUpper:sum(packetBytes),title,"packet bytes from higher layer, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:count,title,"packet drop: not addressed to us, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].eth.mac,packetDropNotAddressedToUs:sum(packetBytes),title,"packet drop: not addressed to us, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:count,title,"packet pulled, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPulled:sum(packetBytes),title,"packet pulled, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,recordingmode,max,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:max,type,int,,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,queueLength:timeavg,type,int,,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:count,title,"packet pushed, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetPushed:sum(packetBytes),title,"packet pushed, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:count,source,packetReceivedFromLower,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:count,title,"packets received from lower layer, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:sum(packetBytes),source,packetReceivedFromLower,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,rcvdPkFromLl:sum(packetBytes),title,"packets received from lower layer, sum(packetBytes)",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:count,,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:count,interpolationmode,none,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:count,recordingmode,count,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:count,source,packetSentToLower,,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:count,title,"packets sent to lower layer, count",,,,,,,,,,,
General-1-20230714-17:45:39-146859,scalar,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:sum(packetBytes),,,0,,,,,,,,,,
General-1-20230714-17:45:39-146859,attr,FLoRaSatNetworkWired.groundStation[0].dummyNic.mac,sentDownPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
